objet,acheteur_nom,titulaire_nom,montant_rationalise,montant_anomalie,dateNotification
Fourniture de Dispositifs Médicaux Implantables - pour Stimulation & Défibrillation Cardiaque -  - STIMULATEUR CARDIAQUE SIMPLE CHAMBRE (SSIR) – fréquence asservie à l’activité,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,644355.0,,2022-06-13
"Fourniture de Dispositifs Médicaux Implantables
pour Stimulation & Défibrillation Cardiaque
 - MONITEUR ECG IMPLANTABLE AVEC POSSSIBILITE DE TELESURVEILLANCE",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,362780.0,,2022-06-13
"Fourniture de Dispositifs Médicaux Implantables
pour Stimulation & Défibrillation Cardiaque
 - MONITEUR ECG IMPLANTABLE AVEC POSSSIBILITE DE TELESURVEILLANCE",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BIOTRONIK FRANCE,65300.0,,2022-06-13
Fourniture de Dispositifs Médicaux Implantables - pour Stimulation & Défibrillation Cardiaque -  - SONDE EPICARDIQUE,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,4469.0,,2022-06-13
"Fourniture de Dispositifs Médicaux Implantables
pour Stimulation & Défibrillation Cardiaque
 - SONDES ATRIALES & VENTRICULAIRES A FIXATION ACTIVE",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,248024.0,,2022-06-13
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse coronaire avec principe actif en alliage chrome cobalt,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,651756.0,,2022-06-08
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie coronaire semi compliant D :2.0 à 4.0mm,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,88200.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique autoexpansible 0.035"" avec principe actif",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,65142.9,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter guide 6 et 7F,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,173280.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter de recanalisation vasculaire droit,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,170820.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique autoexpansible 0.014"" pour carotide",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,56128.8,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique 0.014"" alliage chrome cobalt monorail",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,GETINGE FRANCE,16746.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique alliage chrome cobalt 0.035""",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,GETINGE FRANCE,133968.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse aortique abdominale autoexpansible couverte,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,705306.35,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse aortique thoracique autoexpansible couverte,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,139998.55,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique couverte 0.035"" coaxiale",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,GETINGE FRANCE,86331.96,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie coronaire semi-compliant type coaxial,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,1530.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique autoexpansible 0.035"" coaxiale",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,372797.1,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Applicateur d’agrafe pour endoprothèse aortique,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,243000.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique pour artère rénale monorail,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,177905.4,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter guide périphérique,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,8580.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter pour embolisation périphérique,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,10800.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie périphérique 0.035"" avec principe actif",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,151320.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie périphérique 0.018"" avec principe actif",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,29250.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie périphérique 0.018"" semi compliant coaxial L :60 à 250mm",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,2550.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse coronaire avec principe actif en alliage platine chrome,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BOSTON SCIENTIFIC,290046.0,,2022-06-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique acier 0.035"" coaxiale",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,176588.1,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter guide 5F,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,53580.0,,2022-06-03
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Implant exovasculaire pour fermeture de malformations cardiaques,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,ABBOTT MEDICAL FRANCE SAS,492806.98,,2022-06-02
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse coronaire avec principe actif en alliage chrome cobalt,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,ABBOTT MEDICAL FRANCE SAS,651756.0,,2022-06-02
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse coronaire couverte,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BIOTRONIK FRANCE,21327.0,,2022-06-02
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse coronaire avec principe actif en alliage chrome cobalt stent < 75µm,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BIOTRONIK FRANCE,290046.0,,2022-06-02
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique autoexpansible 0.014"" pour carotide",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,ABBOTT MEDICAL FRANCE SAS,68670.0,,2022-06-02
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Endoprothèse périphérique autoexpansible 0.018"" nitinol accès fémoral",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,BIOTRONIK FRANCE,162000.0,,2022-06-02
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Implant d’embolisation artérielle type plug métallique,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,ABBOTT MEDICAL FRANCE SAS,71323.2,,2022-06-02
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie coronaire non compliant,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,102900.0,,2022-06-02
Prothèse combinée antérieure/postérieure en polypropylène pour hernie inguinale directe - Groupement d’Achat de Produits de Santé Centre Alsace (GAPSCA) - Fourniture de dispositifs médicaux de chirurgie digestive 2022/2024,CENTRE HOSPITALIER DE COLMAR (CENTRE HOSPITALIER LOUIS PASTEUR),JOHNSON & JOHNSON MEDICAL SAS,2895.0,,2022-05-27
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - AGRAFAGE MECANIQUE BLOC DIGESTIF",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,33261.21,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - SUTURE BLOC DIGESTIF",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,18690.21,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - SYSTÈME DE LAVAGE IRRIGATION",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,44098.23,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - GUIDE FFR",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),BOSTON SCIENTIFIC,49999.5,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - CATHETER D’EXTENSION",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),BOSTON SCIENTIFIC,20250.0,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - AGENT D’EMBOLISATION LIQUIDE",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,9093.0,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - COIL RADIO-INTERVENTIONNEL A DETACHEMENT CONTRÔLE",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),BOSTON SCIENTIFIC,4457.7,,2022-05-24
"Fourniture de dispositifs médicaux implantables ou non, consommables associés et ancillaires de pose nécessaires à l’activité des établissements membres du GHT Vendée.   - SET DE PONCTION PERICARDIQUE",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),BOSTON SCIENTIFIC,11250.0,,2022-05-24
Fourniture d’endoprothèses coronaires - ENDOPROTHESE CORONAIRE SERTIE SUR BALLON DE DILATATION CORONAIRE A LIBERATION CONTROLEE DE PRINCIPE ACTIF,HOPITAL NORD FRANCHE COMTE,BOSTON SCIENTIFIC,1042790.4,,2022-05-11
Fourniture d’endoprothèses coronaires - ENDOPROTHESE CORONAIRE SERTIE SUR BALLON DE DILATATION CORONAIRE A LIBERATION CONTROLEE DE PRINCIPE ACTIF,HOPITAL NORD FRANCHE COMTE,BIOTRONIK FRANCE,2179200.0,,2022-05-11
Fourniture d’endoprothèses coronaires - ENDOPROTHESE CORONAIRE SERTIE SUR BALLON DE DILATATION CORONAIRE A LIBERATION CONTROLEE DE PRINCIPE ACTIF,HOPITAL NORD FRANCHE COMTE,ABBOTT MEDICAL FRANCE SAS,521404.8,,2022-05-11
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES : - CAPTEUR DE GLUCOSE INTERSTITIEL  -  PROTHESE DE FERMETURE APPENDICE  -,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,ABBOTT FRANCE,82440.66,,2022-05-09
Fourniture de moniteurs cardiaques implantables,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BIOTRONIK FRANCE,335000.0,,2022-04-04
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,2813228.0,,2022-03-31
FOURNITURE DE DISPOSITIFS MEDICAUX STERILES :  - Consommables pour pompe Minimed (capteurs Enlite/ réservoirs et sets d’infusion d’insuline) – Consommables pour radiofréquence endoveineuse (tubulures /cathéters d’ablation) et mise à - disposition du gén...,CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,346186.5,,2022-03-25
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,2489155.0,,2022-03-23
"Fourniture de dispositifs médicaux pour l’épuration extra-rénale, au CHRU de Tours - AC - Cathéter longue durée simple branche bilumière + kit de pose",CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE TOURS (CHRU TROUSSEAU CHAMBRAY),MEDTRONIC FRANCE,21000.0,,2022-03-16
"GHT - Fourniture de dispositifs médicaux prothétiques implantables  et stériles à usage unique - IOO21<br />Spécialités pharmaceutiques, Instrumentation générale, Ophtalmologie et Odontologie<br />",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),MEDTRONIC FRANCE,799852.0,,2022-03-03
"FOURNITURE DE DISPOSITIFS MEDICAUX STERILES A VISEE VASCULAIRE INTERVENTIONNELLE - Cathéter d’angioplastie périphérique 0.035"" semi-compliant coaxial",CTRE HOSPITALIER UNIVERS PONTCHAILLOU,MEDTRONIC FRANCE,184800.0,,2022-03-03
"APPEL D’OFFRES POUR LA FOURNITURE D’IMPLANTS ET MISE A DISPOSITION  D’ANCILLAIRESPOUR CHIRURGIE DE LA COLONNE Lots 8, 10, 12, 16, 21, 22, 25, 26, 31",HOSPICES CIVILS DE LYON (SIEGE ADMINISTRATIF),MEDTRONIC FRANCE,3824938.6,,2022-03-01
IMPLANT POUR CRANIOPLASTIE SUR MESURE EN PEEK,CENTRE HOSPITALIER REGIONAL (CHR HOPITAL CIMIEZ),STRYKER FRANCE SA,50312.53,,2022-02-22
APPEL D’OFFRES POUR LA FOURNITURE D’IMPLANTS ET MISE A DISPOSITION D’ANCILLAIRES POUR CHIRURGIE DE LA COLONNE - Lot 29,HOSPICES CIVILS DE LYON (SIEGE ADMINISTRATIF),JOHNSON & JOHNSON MEDICAL SAS,3681.6,,2022-02-16
"APPEL D’OFFRES POUR LA FOURNITURE D’IMPLANTS  ET MISE A DISPOSITION D’ANCILLAIRES POUR CHIRURGIE DE LA COLONNE  Lots 15, 17, 19, 24, 28",HOSPICES CIVILS DE LYON (SIEGE ADMINISTRATIF),STRYKER FRANCE SA,388831.0,,2022-02-16
Fourniture de STENTS INTRACRANIEN,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,254334.0,,2022-02-15
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,153066.0,,2022-02-14
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,54503.0,,2022-02-04
"Fourniture de dispositifs médicaux de cardiologie, vasculaires et de radiologie interventionnelle -  - LOT 42 - DEFIBRILLATEUR CARDIAQUE IMPLANTABLE TRIPLE CHAMBRE",CENTRE HOSPITALIER BRETAGNE ATLANTIQUE (CENTRE HOSPITALIER CHUBERT),BOSTON SCIENTIFIC,112600.0,,2022-01-28
Fourniture de dispositifs médicaux prothétiques implantables pour orthopédie et ostéosynthèse,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,576192.0,,2022-01-24
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,237728.04,,2022-01-17
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,2489155.0,,2022-01-17
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,0.0,,2022-01-07
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,0.0,,2022-01-07
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,0.0,,2022-01-07
Fourniture de dispositifs médicaux implantables pour Orthopédie et Ostéosynthèse - ORT21,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,0.0,,2022-01-07
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,18057.68,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,2404.8,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,9710.8,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,39844.0,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,JOHNSON & JOHNSON MEDICAL SAS,1536.57,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,189408.92,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,65095.49,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,42373.17,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,606116.56,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,3335.4,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,89531.85,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,64965.68,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,149.8,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,2211.96,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,ZIMMER BIOMET FRANCE,230.4,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,3116.36,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,1786.4,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,1738.28,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,794.6,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,872.12,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,613.04,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,102255.9,,2022-01-04
Fourniture de prothèses orthopédiques et d’accessoires d’ostéosynthèses pour le Centre Hospitalier de la Région de Saint-Omer,CENTRE HOSPITALIER DE DUNKERQUE,STRYKER FRANCE SA,1028.8,,2022-01-04
"Fourniture de dispositifs médicaux implantables de cardiologie et d’orthopédie ao2021chro0027
 - STIMULATEUR CARDIAQUE SIMPLE CHAMBRE marché n° 222-001 marché n° 222-005 marché n° 222-011",CENTRE HOSPITALIER UNIVERSITAIRE D ORLEANS (HOPITAL MADELEINE ORLEANS),ABBOTT MEDICAL FRANCE SAS,12430.0,,2022-01-03
